A2018-01-31,-0.44369071210699923
AAL2017-12-31,-0.22814689142444086
AAL2018-03-31,-0.22847773041030323
ABBV2017-12-31,1.2219239662917412
ABC2017-12-31,-0.4529611691390588
ACN2018-02-28,0.3230731678065301
ADBE2018-03-02,0.3028260550075019
ADP2017-12-31,-0.16122183812102298
ADS2017-12-31,-0.4298774911149491
AEE2017-12-31,-0.4425711914371078
AFL2017-12-31,-0.5622893636952586
AIV2017-12-31,-0.5958746342383298
AIZ2017-12-31,-0.6088295802387407
ALGN2017-12-31,-0.49630566441085733
ALK2017-12-31,-0.5666063539809636
ALL2017-12-31,-0.2379359856217349
ALLE2017-12-31,-0.5807493671837881
ALXN2017-12-31,-0.38724179388120655
ALXN2018-03-31,-0.40485627911850225
AME2017-12-31,-0.48934147580600323
AMG2017-12-31,-0.5189435558174834
AMGN2017-12-31,0.5044684542365238
AMGN2018-03-31,0.48030611687427793
AMP2017-12-31,-0.38645511693007334
ANSS2017-12-31,-0.5484921723440481
ANTM2017-12-31,-0.18195344462730587
ANTM2018-03-31,-0.19530069210290232
AON2017-12-31,-0.27673623741452036
AOS2017-12-31,-0.5654637603147679
APA2017-12-31,-0.4290669084737893
APD2017-12-31,-0.3230103095395917
APD2018-03-31,-0.3337089468992316
APH2017-12-31,-0.3784108762667664
ATVI2017-12-31,-0.20011383893323106
AVB2017-12-31,-0.35783255646689865
AYI2018-02-28,-0.605135535626838
BA2017-12-31,1.043954370586978
BA2018-03-31,1.2348963836979416
BF.B2018-01-31,-0.3258527960512579
BIIB2017-12-31,-0.018898807903925747
BIIB2018-03-31,-0.11052046488470552
BLL2017-12-31,-0.4696438879578081
BMY2017-12-31,0.29397053894747416
BMY2018-03-31,0.32512050854327385
BWA2017-12-31,-0.5477645967565483
BWA2018-03-31,-0.5495133674786333
BXP2017-12-31,-0.35246861081139974
CAT2017-12-31,0.4247654610733405
CB2017-12-31,0.12325107167106322
CBS2017-12-31,-0.33747418439489135
CCL2018-02-28,-0.11456136276580291
CDNS2018-03-31,-0.5638375845622658
CELG2017-12-31,0.18449009153530282
CFG2017-12-31,-0.35723987298687654
CHRW2017-12-31,-0.5312877891710978
CHTR2017-12-31,1.04522689976334
CHTR2018-03-31,0.9746685311593457
CL2017-12-31,0.02766490083227625
CL2018-03-31,-0.004289960946904546
CLX2017-12-31,-0.4501551999867166
CMCSA2017-12-31,1.6913124302708449
CMCSA2018-03-31,1.4252158588054578
CME2017-12-31,-0.18213230667326819
CMG2017-12-31,-0.5887767688020772
CMG2018-03-31,-0.5794205904064462
CNC2017-12-31,-0.545921460942424
CNC2018-03-31,-0.5359935563902832
CNP2017-12-31,-0.4924240532087181
COF2017-12-31,0.23618197930325388
CRM2018-01-31,0.1076929727385372
CSX2017-12-31,-0.08650634856798063
CSX2018-03-31,-0.08035642477263319
CTSH2017-12-31,-0.29951633182307597
CVS2017-12-31,0.29259983070549767
CVX2017-12-31,1.6280577053171452
DAL2017-12-31,-0.20586312374172308
DAL2018-03-31,-0.21792420279994465
DFS2017-12-31,-0.2569226786135298
DG2018-02-02,-0.3756191465237895
DGX2017-12-31,-0.5018233522016388
DGX2018-03-31,-0.499439800148603
DHI2017-12-31,-0.4872773501989377
DHR2017-12-31,0.06193060753165757
DHR2018-03-30,0.09647754011487833
DOV2017-12-31,-0.4830575627808151
DOV2018-03-31,-0.4872576481423499
DTE2017-12-31,-0.359559889158283
DTE2018-03-31,-0.3682660973145787
DVA2017-12-31,-0.4370227787375857
DVN2017-12-31,-0.3353498749876207
EA2017-12-31,-0.38960646745607097
ECL2017-12-31,-0.21500995788548163
ED2017-12-31,-0.2787378943872355
EFX2017-12-31,-0.5010740765532372
EFX2018-03-31,-0.5012025444049484
EL2017-12-31,-0.20131687091592956
EMN2017-12-31,-0.4725238195079878
EOG2017-12-31,-0.009603804332481253
EQR2017-12-31,-0.33742094151133734
ESRX2017-12-31,-0.11287915963399832
ESS2017-12-31,-0.4547198496261122
ETN2017-12-31,-0.2594181173701884
ETR2017-12-31,-0.3715460182426032
EW2017-12-31,-0.43717553205297816
EW2018-03-31,-0.3815370907334879
EXC2017-12-31,0.043383636974907935
EXPD2017-12-31,-0.5603499071229403
EXPE2017-12-31,-0.4673539766169159
EXPE2018-03-31,-0.48142405256940646
EXR2017-12-31,-0.5039282335593985
FAST2017-12-31,-0.5087880681562104
FAST2018-03-31,-0.5096005556165932
FB2017-12-31,3.9497355461461754
FB2018-03-31,3.476076835768067
FBHS2017-12-31,-0.5493365407325529
FCX2017-12-31,-0.2830030462885665
FIS2017-12-31,-0.2804615648076508
FISV2017-12-31,-0.5513190212470441
FITB2017-12-31,-0.27657496217817706
FLIR2017-12-31,-0.6025823010436667
FLR2017-12-31,-0.5982739926913172
FLS2017-12-31,-0.6017661849129301
FOX2017-12-31,0.0637237553656283
FOXA2017-12-31,0.0637237553656283
GD2017-12-31,-0.06856599426760965
GILD2017-12-31,0.21532841244511824
GOOG2017-12-31,5.442921279550523
GOOG2018-03-31,5.332983134777553
GOOGL2017-12-31,5.442921279550523
GOOGL2018-03-31,5.332983134777553
GT2017-12-31,-0.5372416457444907
GT2018-03-31,-0.5511764425980031
GWW2017-12-31,-0.5108640073650943
GWW2018-03-31,-0.4852147942825422
HAS2017-12-31,-0.5496823168817168
HCA2017-12-31,-0.026749307319895325
HCP2017-12-31,-0.4678931249026423
HII2017-12-31,-0.5539128607068802
HLT2017-12-31,-0.3574711451121295
HLT2018-03-31,-0.36089695449109455
HOG2017-12-31,-0.5190105955619634
